CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
5370,1,Male,49,No,Yes,No,1,United States,California,Los Angeles,92095,"37.69, -121.69",37.69,-121.69,Q3,Yes,2,12,Offer B,Yes,40,Yes,Cable,360,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Mailed Check,73.73,5897.52,1.62,23.46,34.23,4,Unsatisfied,Joined,No,0,80,91-100,5186,6500-7000,Price,Attitude of support person
5371,1,Female,21,No,No,No,4,United States,California,Los Angeles,92010,"33.70, -117.70",33.7,-117.7,Q3,No,1,18,Offer C,Yes,47,No,No,52,Yes,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Credit Card,60.33,7176.91,7.85,0.1,29.26,5,Neutral,Churned,No,1,93,1-10,5315,2000-2500,Competitor,Moved
5372,1,Male,18,No,Yes,No,0,United States,California,Los Angeles,92015,"34.71, -118.71",34.71,-118.71,Q3,Yes,0,55,Offer E,Yes,7,Yes,No,396,No,Yes,Yes,No,No,No,No,No,One Year,No,Mailed Check,60.07,5094.02,8.72,26.05,24.23,5,Very Satisfied,Churned,No,1,30,11-20,3340,2500-3000,Dissatisfaction,Don't know
5373,1,Male,63,No,No,Yes,0,United States,California,San Diego,92058,"35.72, -119.72",35.72,-119.72,Q3,No,2,60,Offer B,No,25,No,DSL,599,Yes,No,Yes,Yes,No,No,Yes,No,One Year,No,Credit Card,56.97,4822.05,16.95,12.86,38.47,1,Neutral,Stayed,Yes,1,75,21-30,2969,3000-3500,Price,Competitor had better devices
5374,1,Male,47,No,Yes,Yes,1,United States,California,San Francisco,92041,"36.73, -120.73",36.73,-120.73,Q3,Yes,4,49,None,Yes,32,No,Fiber Optic,813,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,72.3,174.98,14.91,14.07,11.07,1,Very Satisfied,Joined,No,1,12,31-40,3811,3500-4000,Other,Competitor offered more data
5375,1,Male,40,Yes,Yes,Yes,0,United States,California,San Francisco,92079,"37.74, -121.74",37.74,-121.74,Q3,Yes,2,56,Offer D,No,8,No,Cable,981,No,Yes,No,No,No,No,Yes,Yes,One Year,Yes,Mailed Check,71.25,7662.35,2.67,5.67,0.46,3,Very Unsatisfied,Stayed,No,0,31,41-50,6363,4000-4500,Dissatisfaction,Competitor had better devices
5376,1,Female,48,No,Yes,Yes,2,United States,California,San Diego,92098,"33.75, -117.75",33.75,-117.75,Q3,Yes,1,38,Offer E,No,30,Yes,No,368,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,94.37,3842.84,6.37,6.18,1.4,3,Satisfied,Joined,Yes,0,63,51-60,5403,4500-5000,Price,Attitude of support person
5377,1,Female,72,Yes,No,Yes,4,United States,California,Los Angeles,92049,"34.76, -118.76",34.76,-118.76,Q3,Yes,4,20,Offer C,No,22,No,Cable,190,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,58.19,4118.4,7.71,5.27,46.46,2,Neutral,Joined,No,0,29,61-70,4494,5000-5500,Attitude,Product dissatisfaction
5378,1,Female,75,No,Yes,Yes,1,United States,California,San Francisco,92036,"35.77, -119.77",35.77,-119.77,Q3,No,0,16,None,Yes,16,Yes,No,584,No,No,No,No,Yes,No,No,No,One Year,No,Credit Card,87.86,2018.34,17.77,18.22,23.13,4,Very Unsatisfied,Churned,Yes,0,41,71-80,3441,5500-6000,Dissatisfaction,Service dissatisfaction
5379,1,Female,19,No,No,No,0,United States,California,San Francisco,92014,"36.78, -120.78",36.78,-120.78,Q3,Yes,2,63,Offer E,No,37,No,Fiber Optic,457,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Mailed Check,126.08,3731.93,19.2,15.42,41.72,3,Satisfied,Joined,Yes,1,13,81-90,3525,6000-6500,Dissatisfaction,Product dissatisfaction
5380,1,Male,71,Yes,Yes,Yes,0,United States,California,San Diego,92091,"37.79, -121.79",37.79,-121.79,Q3,No,3,21,Offer B,No,6,Yes,DSL,29,Yes,No,No,Yes,No,Yes,Yes,No,One Year,No,Credit Card,139.03,1207.62,4.18,20.17,1.91,5,Unsatisfied,Joined,Yes,1,24,91-100,6297,6500-7000,Attitude,Don't know
5381,1,Male,71,No,No,Yes,1,United States,California,Los Angeles,92044,"33.80, -117.80",33.8,-117.8,Q3,No,1,45,Offer A,No,3,Yes,DSL,287,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,145.41,6890.63,8.27,13.01,15.94,1,Very Unsatisfied,Churned,Yes,0,7,1-10,2073,2000-2500,Competitor,Competitor offered more data
5382,1,Female,34,No,No,Yes,0,United States,California,Los Angeles,92046,"34.81, -118.81",34.81,-118.81,Q3,No,0,47,None,No,17,Yes,Fiber Optic,407,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,86.37,906.11,19.92,7.28,29.03,4,Satisfied,Churned,Yes,1,80,11-20,2788,2500-3000,Dissatisfaction,Attitude of support person
5383,1,Male,61,Yes,No,Yes,4,United States,California,Los Angeles,92009,"35.82, -119.82",35.82,-119.82,Q3,Yes,3,64,Offer B,Yes,5,Yes,DSL,617,No,No,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,88.92,5532.15,13.42,1.81,12.92,2,Very Unsatisfied,Joined,Yes,1,9,21-30,2501,3000-3500,Other,Attitude of support person
5384,1,Male,67,No,Yes,No,4,United States,California,Los Angeles,92067,"36.83, -120.83",36.83,-120.83,Q3,No,2,50,Offer E,Yes,27,No,Fiber Optic,74,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,83.88,4624.51,6.74,19.95,49.44,4,Very Unsatisfied,Stayed,Yes,0,46,31-40,3192,3500-4000,Other,Competitor had better devices
5385,1,Female,38,No,No,Yes,1,United States,California,Los Angeles,92027,"37.84, -121.84",37.84,-121.84,Q3,No,4,63,Offer A,No,13,Yes,Cable,692,No,No,Yes,Yes,Yes,No,Yes,No,Two Year,No,Credit Card,63.74,4035.09,16.4,8.14,3.02,4,Neutral,Stayed,No,0,4,41-50,5471,4000-4500,Competitor,Price too high
5386,1,Male,31,No,No,No,4,United States,California,Los Angeles,92099,"33.85, -117.85",33.85,-117.85,Q3,Yes,3,29,Offer A,No,5,Yes,No,806,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,138.08,4005.26,5.43,23.37,21.07,1,Very Satisfied,Churned,No,0,6,51-60,5080,4500-5000,Competitor,Competitor made better offer
5387,1,Male,60,No,Yes,No,0,United States,California,San Diego,92068,"34.86, -118.86",34.86,-118.86,Q3,Yes,4,33,None,Yes,12,No,Cable,961,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,139.22,6582.76,13.25,2.43,42.16,1,Unsatisfied,Churned,Yes,0,7,61-70,3862,5000-5500,Competitor,Competitor offered more data
5388,1,Male,59,No,Yes,No,2,United States,California,San Diego,92071,"35.87, -119.87",35.87,-119.87,Q3,No,1,38,Offer A,Yes,34,No,Fiber Optic,279,No,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,90.7,5356.28,12.63,19.17,33.15,4,Unsatisfied,Joined,No,0,15,71-80,3675,5500-6000,Other,Competitor made better offer
5389,1,Male,52,No,Yes,No,2,United States,California,Los Angeles,92056,"36.88, -120.88",36.88,-120.88,Q3,Yes,0,69,Offer A,No,29,Yes,No,999,Yes,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,100.42,1474.85,13.8,1.87,27.47,2,Very Unsatisfied,Joined,No,0,92,81-90,3749,6000-6500,Competitor,Price too high
5390,1,Male,43,No,Yes,Yes,4,United States,California,San Diego,92039,"37.89, -121.89",37.89,-121.89,Q3,Yes,1,48,Offer E,No,43,No,DSL,136,No,Yes,Yes,No,Yes,No,No,No,One Year,No,Mailed Check,137.8,7661.92,6.44,20.06,18.96,4,Neutral,Churned,Yes,0,97,91-100,5681,6500-7000,Dissatisfaction,Competitor offered more data
5391,1,Male,49,No,Yes,No,4,United States,California,Los Angeles,92071,"33.90, -117.90",33.9,-117.9,Q3,Yes,3,31,Offer D,No,36,Yes,Fiber Optic,126,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,120.01,6889.71,7.01,28.55,8.14,5,Unsatisfied,Churned,Yes,1,75,1-10,4032,2000-2500,Dissatisfaction,Competitor had better devices
5392,1,Female,66,No,Yes,Yes,1,United States,California,San Francisco,92081,"34.91, -118.91",34.91,-118.91,Q3,Yes,0,38,None,Yes,22,Yes,Cable,370,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,149.6,7414.58,13.4,9.96,2.62,5,Very Satisfied,Stayed,Yes,0,86,11-20,3995,2500-3000,Dissatisfaction,Product dissatisfaction
5393,1,Male,57,No,No,No,3,United States,California,San Francisco,92045,"35.92, -119.92",35.92,-119.92,Q3,No,3,51,None,No,43,No,Fiber Optic,325,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.66,1964.61,16.86,17.62,44.63,2,Unsatisfied,Joined,Yes,1,9,21-30,5106,3000-3500,Other,Competitor offered higher download speeds
5394,1,Male,32,Yes,Yes,Yes,3,United States,California,San Diego,92040,"36.93, -120.93",36.93,-120.93,Q3,No,2,63,Offer B,Yes,44,Yes,Fiber Optic,797,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,135.93,4583.19,2.75,15.04,47.87,1,Very Unsatisfied,Churned,No,1,73,31-40,5765,3500-4000,Price,Don't know
5395,1,Female,30,No,No,No,0,United States,California,San Francisco,92027,"37.94, -121.94",37.94,-121.94,Q3,Yes,1,12,Offer D,Yes,0,Yes,Cable,748,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,80.67,5623.24,0.89,17.38,19.78,5,Neutral,Churned,No,1,27,41-50,4847,4000-4500,Competitor,Competitor made better offer
5396,1,Female,71,No,Yes,Yes,2,United States,California,San Diego,92069,"33.95, -117.95",33.95,-117.95,Q3,Yes,2,34,Offer E,No,47,Yes,No,740,Yes,No,Yes,No,No,Yes,Yes,No,Two Year,No,Mailed Check,63.96,4060.62,0.57,14.78,34.1,4,Very Unsatisfied,Joined,Yes,1,76,51-60,5321,4500-5000,Price,Product dissatisfaction
5397,1,Female,20,Yes,Yes,Yes,0,United States,California,San Diego,92013,"34.96, -118.96",34.96,-118.96,Q3,No,1,50,Offer C,No,3,Yes,Cable,267,No,No,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,117.72,4373.1,14.23,9.84,27.35,1,Very Unsatisfied,Joined,No,1,32,61-70,4612,5000-5500,Price,Product dissatisfaction
5398,1,Female,67,No,Yes,Yes,0,United States,California,Los Angeles,92068,"35.97, -119.97",35.97,-119.97,Q3,No,1,32,None,No,34,No,Cable,39,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,131.73,5486.84,10.14,13.74,41.49,4,Very Satisfied,Stayed,No,0,6,71-80,4625,5500-6000,Attitude,Don't know
5399,1,Female,58,No,Yes,Yes,2,United States,California,San Diego,92058,"36.98, -120.98",36.98,-120.98,Q3,No,3,24,Offer A,No,22,No,Fiber Optic,530,Yes,No,No,Yes,No,Yes,No,Yes,One Year,No,Credit Card,146.76,7144.27,17.39,22.76,25.3,2,Satisfied,Joined,No,1,84,81-90,4671,6000-6500,Attitude,Competitor offered higher download speeds
5400,1,Female,21,No,Yes,Yes,4,United States,California,Los Angeles,92027,"37.99, -121.99",37.99,-121.99,Q3,No,2,21,Offer D,No,37,Yes,DSL,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,84.78,349.57,1.42,12.95,15.57,5,Neutral,Churned,No,0,73,91-100,5856,6500-7000,Competitor,Competitor offered more data
5401,1,Female,55,Yes,No,Yes,0,United States,California,San Diego,92078,"33.0, -117.0",33.0,-117.0,Q3,Yes,3,12,Offer C,No,47,Yes,No,619,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,81.99,6300.71,6.28,5.66,3.0,2,Very Satisfied,Joined,Yes,0,20,1-10,2817,2000-2500,Dissatisfaction,Competitor made better offer
5402,1,Female,53,No,No,Yes,1,United States,California,Los Angeles,92074,"34.1, -118.1",34.01,-118.01,Q3,Yes,0,30,None,No,47,No,No,767,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109.73,5099.58,0.84,16.12,30.8,1,Very Satisfied,Stayed,No,0,85,11-20,2446,2500-3000,Price,Attitude of support person
5403,1,Male,68,No,No,No,4,United States,California,San Diego,92081,"35.2, -119.2",35.02,-119.02,Q3,Yes,4,51,Offer E,No,13,Yes,Fiber Optic,708,No,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Credit Card,123.78,490.44,13.32,6.16,40.94,1,Very Satisfied,Joined,Yes,0,97,21-30,3533,3000-3500,Other,Don't know
5404,1,Female,30,No,Yes,No,1,United States,California,San Francisco,92050,"36.3, -120.3",36.03,-120.03,Q3,Yes,1,48,Offer E,Yes,38,No,DSL,875,Yes,No,No,No,Yes,Yes,Yes,No,One Year,No,Mailed Check,69.6,7134.95,7.6,26.98,29.34,1,Neutral,Joined,No,0,81,31-40,3227,3500-4000,Other,Competitor offered higher download speeds
5405,1,Female,41,No,No,No,1,United States,California,Los Angeles,92058,"37.4, -121.4",37.04,-121.04,Q3,No,2,3,Offer A,No,13,Yes,No,13,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,62.16,179.78,0.34,26.48,41.62,2,Satisfied,Joined,Yes,1,61,41-50,5301,4000-4500,Other,Attitude of support person
5406,1,Male,52,No,Yes,Yes,2,United States,California,San Diego,92002,"33.5, -117.5",33.05,-117.05,Q3,No,4,6,Offer D,No,27,Yes,Fiber Optic,144,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,72.66,3646.0,9.54,11.67,13.88,5,Satisfied,Joined,No,0,61,51-60,6710,4500-5000,Competitor,Don't know
5407,1,Female,48,No,Yes,No,1,United States,California,Los Angeles,92015,"34.6, -118.6",34.06,-118.06,Q3,Yes,2,45,Offer C,Yes,33,No,DSL,454,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.22,5368.15,0.05,2.91,1.15,1,Unsatisfied,Churned,Yes,0,6,61-70,4632,5000-5500,Price,Competitor offered higher download speeds
5408,1,Female,63,No,Yes,No,0,United States,California,San Diego,92020,"35.7, -119.7",35.07,-119.07,Q3,No,1,35,Offer D,Yes,44,No,Fiber Optic,303,No,No,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,70.27,3594.86,8.53,21.99,34.39,4,Unsatisfied,Joined,Yes,0,52,71-80,2517,5500-6000,Price,Service dissatisfaction
5409,1,Male,70,No,Yes,Yes,1,United States,California,San Diego,92039,"36.8, -120.8",36.08,-120.08,Q3,Yes,1,61,Offer C,Yes,3,No,DSL,190,Yes,Yes,No,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,125.3,2710.97,11.47,1.54,8.18,4,Very Unsatisfied,Churned,Yes,1,17,81-90,2083,6000-6500,Attitude,Competitor offered higher download speeds
5410,1,Male,51,No,No,Yes,1,United States,California,San Francisco,92059,"37.9, -121.9",37.09,-121.09,Q3,Yes,2,26,None,Yes,35,No,DSL,246,No,No,No,Yes,No,Yes,No,No,Two Year,No,Mailed Check,116.79,1470.8,9.97,6.82,15.59,2,Satisfied,Joined,Yes,0,61,91-100,4287,6500-7000,Price,Service dissatisfaction
5411,1,Male,44,Yes,Yes,No,2,United States,California,San Diego,92088,"33.10, -117.10",33.1,-117.1,Q3,Yes,1,24,Offer D,No,23,Yes,Fiber Optic,749,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.02,4563.05,3.11,3.64,12.71,3,Very Satisfied,Churned,Yes,0,90,1-10,2400,2000-2500,Dissatisfaction,Price too high
5412,1,Male,67,Yes,Yes,No,4,United States,California,San Diego,92032,"34.11, -118.11",34.11,-118.11,Q3,No,4,70,Offer A,Yes,22,No,DSL,820,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.62,1748.26,11.39,22.72,48.87,3,Satisfied,Stayed,No,0,77,11-20,4469,2500-3000,Other,Service dissatisfaction
5413,1,Female,74,No,Yes,No,4,United States,California,Los Angeles,92073,"35.12, -119.12",35.12,-119.12,Q3,No,2,40,None,Yes,12,Yes,Fiber Optic,900,No,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Credit Card,109.02,3207.28,17.8,7.7,32.36,4,Neutral,Joined,No,0,44,21-30,6961,3000-3500,Attitude,Competitor offered higher download speeds
5414,1,Female,36,No,Yes,No,0,United States,California,Los Angeles,92078,"36.13, -120.13",36.13,-120.13,Q3,No,1,46,Offer C,Yes,7,No,No,684,No,No,No,Yes,No,Yes,No,Yes,One Year,No,Credit Card,88.77,5148.65,1.11,21.49,40.17,5,Very Satisfied,Joined,Yes,1,16,31-40,2235,3500-4000,Other,Moved
5415,1,Male,38,No,Yes,No,0,United States,California,Los Angeles,92016,"37.14, -121.14",37.14,-121.14,Q3,Yes,4,6,Offer A,No,0,No,DSL,652,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,147.28,5642.81,2.14,23.32,1.83,4,Very Unsatisfied,Churned,Yes,1,81,41-50,5012,4000-4500,Other,Competitor made better offer
5416,1,Male,21,No,Yes,Yes,1,United States,California,Los Angeles,92048,"33.15, -117.15",33.15,-117.15,Q3,Yes,4,27,Offer C,Yes,0,Yes,DSL,277,Yes,No,No,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,79.6,2654.68,1.74,13.69,13.76,3,Satisfied,Churned,Yes,1,58,51-60,5033,4500-5000,Other,Competitor made better offer
5417,1,Female,22,No,No,No,1,United States,California,San Francisco,92020,"34.16, -118.16",34.16,-118.16,Q3,Yes,3,28,Offer D,No,11,No,Fiber Optic,79,Yes,No,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card,86.58,993.1,19.67,10.68,20.83,1,Very Unsatisfied,Churned,Yes,0,55,61-70,6152,5000-5500,Other,Attitude of support person
5418,1,Male,52,No,No,No,1,United States,California,San Francisco,92032,"35.17, -119.17",35.17,-119.17,Q3,Yes,3,35,Offer B,Yes,6,No,Cable,857,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.14,7501.17,16.89,16.24,17.52,1,Neutral,Stayed,No,0,31,71-80,2978,5500-6000,Dissatisfaction,Don't know
5419,1,Female,61,No,No,No,2,United States,California,Los Angeles,92000,"36.18, -120.18",36.18,-120.18,Q3,No,4,50,Offer E,No,7,Yes,Fiber Optic,543,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Credit Card,138.85,4316.08,3.97,1.49,22.27,2,Neutral,Stayed,Yes,1,42,81-90,5707,6000-6500,Competitor,Competitor made better offer
5420,1,Female,49,No,Yes,No,3,United States,California,Los Angeles,92074,"37.19, -121.19",37.19,-121.19,Q3,Yes,1,52,Offer A,No,14,No,No,430,Yes,No,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Mailed Check,133.08,5521.14,6.99,29.01,38.52,3,Unsatisfied,Churned,No,0,21,91-100,5903,6500-7000,Dissatisfaction,Price too high
5421,1,Female,73,No,Yes,Yes,0,United States,California,San Francisco,92008,"33.20, -117.20",33.2,-117.2,Q3,No,0,3,Offer C,Yes,24,No,Cable,649,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,55.2,5199.33,14.07,5.68,19.84,5,Satisfied,Churned,Yes,0,83,1-10,5833,2000-2500,Attitude,Competitor had better devices
5422,1,Male,47,Yes,Yes,Yes,4,United States,California,San Francisco,92023,"34.21, -118.21",34.21,-118.21,Q3,No,0,64,Offer C,No,49,Yes,Cable,341,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Mailed Check,106.82,6816.64,5.42,29.9,41.66,2,Unsatisfied,Churned,No,1,57,11-20,6625,2500-3000,Attitude,Competitor offered more data
5423,1,Male,50,No,Yes,Yes,0,United States,California,Los Angeles,92001,"35.22, -119.22",35.22,-119.22,Q3,No,2,28,Offer A,Yes,24,Yes,Cable,698,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,122.2,1535.96,19.54,1.01,20.23,5,Unsatisfied,Joined,Yes,0,10,21-30,5212,3000-3500,Dissatisfaction,Competitor offered more data
5424,1,Male,55,No,Yes,Yes,0,United States,California,Los Angeles,92004,"36.23, -120.23",36.23,-120.23,Q3,Yes,3,67,Offer D,No,48,No,Cable,945,No,Yes,Yes,Yes,No,No,Yes,Yes,Two Year,No,Mailed Check,147.29,1642.5,15.71,13.84,25.37,1,Neutral,Churned,No,0,26,31-40,2951,3500-4000,Competitor,Competitor had better devices
5425,1,Male,71,No,Yes,No,4,United States,California,San Diego,92056,"37.24, -121.24",37.24,-121.24,Q3,Yes,2,57,Offer E,Yes,42,Yes,DSL,116,No,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,133.04,579.22,10.48,9.87,44.08,2,Very Satisfied,Churned,No,1,94,41-50,6415,4000-4500,Other,Competitor had better devices
5426,1,Female,23,No,Yes,No,4,United States,California,Los Angeles,92082,"33.25, -117.25",33.25,-117.25,Q3,Yes,4,18,None,No,38,Yes,Fiber Optic,849,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,80.49,5022.36,17.13,26.04,24.89,2,Very Satisfied,Stayed,Yes,0,86,51-60,6437,4500-5000,Other,Product dissatisfaction
5427,1,Female,36,No,Yes,No,1,United States,California,San Diego,92076,"34.26, -118.26",34.26,-118.26,Q3,No,2,64,Offer C,Yes,21,No,DSL,237,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,56.97,5779.08,7.79,28.19,40.77,2,Very Satisfied,Churned,No,1,57,61-70,3961,5000-5500,Dissatisfaction,Competitor offered higher download speeds
5428,1,Female,35,No,Yes,Yes,2,United States,California,San Francisco,92070,"35.27, -119.27",35.27,-119.27,Q3,No,0,47,None,Yes,15,Yes,Cable,847,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,53.45,711.73,4.95,23.51,20.95,4,Satisfied,Churned,No,0,2,71-80,3972,5500-6000,Attitude,Competitor made better offer
5429,1,Male,24,No,No,No,0,United States,California,San Diego,92043,"36.28, -120.28",36.28,-120.28,Q3,Yes,4,51,Offer A,Yes,49,Yes,No,354,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,132.4,6388.52,3.97,2.57,5.52,5,Very Unsatisfied,Churned,No,0,99,81-90,4707,6000-6500,Attitude,Attitude of support person
5430,1,Female,22,No,Yes,No,0,United States,California,San Diego,92034,"37.29, -121.29",37.29,-121.29,Q3,No,1,51,Offer C,No,19,No,No,430,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,67.93,3387.28,1.53,22.44,10.47,4,Very Unsatisfied,Joined,No,1,46,91-100,4327,6500-7000,Competitor,Competitor made better offer
5431,1,Female,78,No,No,No,4,United States,California,San Francisco,92008,"33.30, -117.30",33.3,-117.3,Q3,No,2,32,Offer C,Yes,8,No,No,995,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,74.97,4969.64,5.81,7.28,42.56,4,Satisfied,Churned,No,1,47,1-10,3363,2000-2500,Price,Competitor offered higher download speeds
5432,1,Female,75,No,Yes,Yes,3,United States,California,Los Angeles,92017,"34.31, -118.31",34.31,-118.31,Q3,Yes,2,69,Offer D,Yes,49,Yes,Cable,787,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,138.77,6890.04,6.14,2.74,30.22,1,Satisfied,Churned,No,0,94,11-20,6479,2500-3000,Attitude,Price too high
5433,1,Male,23,No,Yes,Yes,2,United States,California,San Diego,92034,"35.32, -119.32",35.32,-119.32,Q3,No,3,47,None,No,3,Yes,DSL,425,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,71.64,2096.73,13.54,13.63,19.48,5,Satisfied,Churned,No,1,17,21-30,2803,3000-3500,Competitor,Competitor made better offer
5434,1,Male,42,Yes,No,No,2,United States,California,San Francisco,92053,"36.33, -120.33",36.33,-120.33,Q3,No,3,13,Offer A,Yes,38,No,Cable,625,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.3,5516.74,15.43,11.62,41.24,5,Satisfied,Churned,Yes,1,48,31-40,2145,3500-4000,Competitor,Don't know
5435,1,Female,27,No,No,Yes,2,United States,California,Los Angeles,92010,"37.34, -121.34",37.34,-121.34,Q3,No,3,65,Offer E,Yes,47,No,Cable,853,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,58.06,5667.5,16.82,20.68,34.51,4,Unsatisfied,Stayed,Yes,0,47,41-50,2535,4000-4500,Other,Competitor made better offer
5436,1,Female,54,No,Yes,No,4,United States,California,Los Angeles,92091,"33.35, -117.35",33.35,-117.35,Q3,No,4,37,Offer C,Yes,7,Yes,No,266,No,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,130.38,6012.95,14.47,19.23,22.59,5,Very Satisfied,Joined,Yes,0,5,51-60,2139,4500-5000,Dissatisfaction,Product dissatisfaction
5437,1,Female,74,No,No,No,4,United States,California,San Francisco,92039,"34.36, -118.36",34.36,-118.36,Q3,Yes,0,4,Offer B,Yes,13,Yes,Fiber Optic,909,No,No,No,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,148.52,4457.87,8.49,6.37,8.92,2,Very Unsatisfied,Joined,No,0,97,61-70,4105,5000-5500,Other,Competitor made better offer
5438,1,Female,78,No,Yes,Yes,1,United States,California,Los Angeles,92035,"35.37, -119.37",35.37,-119.37,Q3,Yes,0,23,Offer B,Yes,30,No,DSL,215,No,No,No,No,Yes,Yes,Yes,No,Two Year,No,Mailed Check,68.61,6900.15,7.79,21.85,42.92,4,Neutral,Churned,No,1,42,71-80,6900,5500-6000,Dissatisfaction,Competitor made better offer
5439,1,Male,39,No,Yes,No,0,United States,California,San Diego,92092,"36.38, -120.38",36.38,-120.38,Q3,Yes,2,10,Offer B,No,2,No,No,397,No,Yes,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,149.16,5107.17,6.34,16.98,34.27,4,Satisfied,Stayed,No,1,95,81-90,2944,6000-6500,Attitude,Moved
5440,1,Female,24,No,No,No,0,United States,California,San Diego,92041,"37.39, -121.39",37.39,-121.39,Q3,No,3,64,Offer B,No,42,Yes,DSL,815,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,132.58,540.62,14.27,2.41,49.32,5,Neutral,Stayed,No,0,35,91-100,3914,6500-7000,Competitor,Moved
