CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents
5347,1,Female,36,No,Yes,No,2
5348,1,Female,25,No,No,No,2
5349,1,Male,55,Yes,Yes,Yes,2
5350,1,Female,24,No,No,Yes,4
5351,1,Male,19,No,No,No,4
5352,1,Female,53,No,No,No,4
5353,1,Female,44,Yes,No,Yes,4
5354,1,Female,77,No,No,No,4
5355,1,Female,32,No,No,Yes,0
5356,1,Female,51,Yes,Yes,Yes,2
5357,1,Female,66,No,Yes,No,2
5358,1,Female,52,Yes,No,No,2
5359,1,Female,58,No,No,Yes,3
5360,1,Male,72,No,No,Yes,1
5361,1,Female,42,No,Yes,Yes,0
5362,1,Male,26,Yes,Yes,Yes,0
5363,1,Male,28,Yes,No,No,1
5364,1,Female,52,No,No,No,4
5365,1,Male,29,No,No,Yes,2
5366,1,Male,34,No,Yes,No,3
5367,1,Female,33,No,No,Yes,1
5368,1,Female,32,No,Yes,No,0
5369,1,Male,55,No,No,Yes,1
5370,1,Male,49,No,Yes,No,1
5371,1,Female,21,No,No,No,4
5372,1,Male,18,No,Yes,No,0
5373,1,Male,63,No,No,Yes,0
5374,1,Male,47,No,Yes,Yes,1
5375,1,Male,40,Yes,Yes,Yes,0
5376,1,Female,48,No,Yes,Yes,2
5377,1,Female,72,Yes,No,Yes,4
5378,1,Female,75,No,Yes,Yes,1
5379,1,Female,19,No,No,No,0
5380,1,Male,71,Yes,Yes,Yes,0
5381,1,Male,71,No,No,Yes,1
5382,1,Female,34,No,No,Yes,0
5383,1,Male,61,Yes,No,Yes,4
5384,1,Male,67,No,Yes,No,4
5385,1,Female,38,No,No,Yes,1
5386,1,Male,31,No,No,No,4
5387,1,Male,60,No,Yes,No,0
5388,1,Male,59,No,Yes,No,2
5389,1,Male,52,No,Yes,No,2
5390,1,Male,43,No,Yes,Yes,4
5391,1,Male,49,No,Yes,No,4
5392,1,Female,66,No,Yes,Yes,1
5393,1,Male,57,No,No,No,3
5394,1,Male,32,Yes,Yes,Yes,3
5395,1,Female,30,No,No,No,0
5396,1,Female,71,No,Yes,Yes,2
5397,1,Female,20,Yes,Yes,Yes,0
5398,1,Female,67,No,Yes,Yes,0
5399,1,Female,58,No,Yes,Yes,2
5400,1,Female,21,No,Yes,Yes,4
5401,1,Female,55,Yes,No,Yes,0
5402,1,Female,53,No,No,Yes,1
5403,1,Male,68,No,No,No,4
5404,1,Female,30,No,Yes,No,1
5405,1,Female,41,No,No,No,1
5406,1,Male,52,No,Yes,Yes,2
5407,1,Female,48,No,Yes,No,1
5408,1,Female,63,No,Yes,No,0
5409,1,Male,70,No,Yes,Yes,1
5410,1,Male,51,No,No,Yes,1
5411,1,Male,44,Yes,Yes,No,2
5412,1,Male,67,Yes,Yes,No,4
5413,1,Female,74,No,Yes,No,4
5414,1,Female,36,No,Yes,No,0
5415,1,Male,38,No,Yes,No,0
5416,1,Male,21,No,Yes,Yes,1
5417,1,Female,22,No,No,No,1
5418,1,Male,52,No,No,No,1
5419,1,Female,61,No,No,No,2
5420,1,Female,49,No,Yes,No,3
5421,1,Female,73,No,Yes,Yes,0
5422,1,Male,47,Yes,Yes,Yes,4
5423,1,Male,50,No,Yes,Yes,0
5424,1,Male,55,No,Yes,Yes,0
5425,1,Male,71,No,Yes,No,4
5426,1,Female,23,No,Yes,No,4
5427,1,Female,36,No,Yes,No,1
5428,1,Female,35,No,Yes,Yes,2
5429,1,Male,24,No,No,No,0
5430,1,Female,22,No,Yes,No,0
5431,1,Female,78,No,No,No,4
5432,1,Female,75,No,Yes,Yes,3
5433,1,Male,23,No,Yes,Yes,2
5434,1,Male,42,Yes,No,No,2
5435,1,Female,27,No,No,Yes,2
5436,1,Female,54,No,Yes,No,4
5437,1,Female,74,No,No,No,4
5438,1,Female,78,No,Yes,Yes,1
5439,1,Male,39,No,Yes,No,0
5440,1,Female,24,No,No,No,0
5441,1,Male,78,No,Yes,Yes,3
5442,1,Female,55,No,Yes,Yes,1
5443,1,Male,33,No,No,Yes,0
5444,1,Male,39,Yes,Yes,Yes,0
5445,1,Male,45,No,Yes,No,0
5446,1,Female,30,No,Yes,No,2
5447,1,Male,62,No,Yes,No,1
5448,1,Male,57,No,No,No,2
5449,1,Female,62,No,No,No,2
5450,1,Male,63,No,Yes,Yes,0
5451,1,Female,60,No,Yes,No,4
5452,1,Male,77,No,No,Yes,4
5453,1,Female,64,No,No,Yes,2
5454,1,Male,69,No,No,No,1
5455,1,Male,58,No,No,No,1
5456,1,Female,24,Yes,Yes,Yes,4
5457,1,Female,60,No,Yes,No,4
5458,1,Male,65,No,Yes,Yes,1
5459,1,Female,52,Yes,No,Yes,0
5460,1,Male,78,No,No,No,0
5461,1,Male,48,No,No,No,0
5462,1,Male,63,No,No,Yes,3
5463,1,Male,34,No,No,Yes,3
5464,1,Male,42,No,No,No,0
5465,1,Female,66,No,No,No,0
5466,1,Female,66,No,Yes,Yes,0
5467,1,Male,56,No,Yes,Yes,1
5468,1,Male,24,Yes,No,Yes,1
5469,1,Male,61,No,No,Yes,4
5470,1,Male,55,No,Yes,No,3
5471,1,Male,78,Yes,Yes,Yes,0
5472,1,Female,46,Yes,Yes,Yes,0
5473,1,Female,40,No,Yes,Yes,4
5474,1,Male,28,No,Yes,Yes,2
5475,1,Female,40,No,Yes,Yes,1
5476,1,Male,63,No,No,Yes,1
5477,1,Female,29,No,No,No,3
5478,1,Male,49,Yes,Yes,Yes,3
5479,1,Female,44,No,Yes,Yes,3
5480,1,Female,59,No,No,Yes,0
5481,1,Male,41,No,No,Yes,0
5482,1,Female,25,No,Yes,Yes,1
5483,1,Male,62,No,Yes,Yes,0
5484,1,Female,52,No,Yes,No,3
5485,1,Female,59,No,No,No,3
5486,1,Male,18,No,No,No,0
5487,1,Female,36,Yes,No,Yes,4
5488,1,Male,51,Yes,No,No,0
5489,1,Female,26,Yes,No,Yes,0
5490,1,Female,24,No,Yes,No,4
5491,1,Male,62,Yes,No,Yes,3
5492,1,Female,43,No,Yes,Yes,2
5493,1,Male,45,Yes,Yes,No,0
5494,1,Male,55,No,No,Yes,3
5495,1,Male,76,Yes,No,No,2
5496,1,Female,78,No,Yes,No,2
5497,1,Female,42,No,Yes,Yes,3
5498,1,Female,46,No,Yes,No,3
5499,1,Male,19,No,No,Yes,2
5500,1,Female,25,No,Yes,No,4
5501,1,Female,35,No,Yes,No,3
5502,1,Male,34,No,Yes,No,0
5503,1,Female,67,No,No,Yes,1
5504,1,Male,28,Yes,Yes,Yes,1
5505,1,Male,39,No,No,No,0
5506,1,Female,76,No,No,No,1
5507,1,Female,39,No,No,Yes,3
5508,1,Male,46,No,Yes,Yes,4
5509,1,Female,79,No,No,No,4
5510,1,Female,72,No,No,Yes,1
5511,1,Female,64,No,No,Yes,1
5512,1,Male,33,No,No,Yes,0
5513,1,Female,36,No,No,No,3
5514,1,Male,21,No,No,Yes,4
5515,1,Male,75,Yes,No,No,2
5516,1,Male,38,No,Yes,No,4
5517,1,Male,21,No,Yes,Yes,3
5518,1,Male,24,Yes,No,Yes,1
5519,1,Female,71,Yes,No,Yes,2
5520,1,Female,23,No,No,No,3
5521,1,Male,47,No,No,No,0
5522,1,Female,42,No,No,No,3
5523,1,Female,30,No,No,No,4
5524,1,Female,46,No,Yes,Yes,2
5525,1,Female,77,No,Yes,No,4
5526,1,Male,29,No,No,Yes,2
5527,1,Male,28,No,No,Yes,1
5528,1,Male,58,Yes,No,Yes,0
5529,1,Male,74,No,Yes,No,4
5530,1,Male,53,Yes,No,Yes,1
5531,1,Male,49,No,Yes,No,2
5532,1,Male,37,No,Yes,No,1
5533,1,Male,47,No,No,No,0
5534,1,Male,53,No,Yes,Yes,0
5535,1,Female,39,No,No,Yes,4
5536,1,Male,78,No,Yes,No,4
5537,1,Male,45,No,No,No,1
5538,1,Female,74,No,No,No,3
5539,1,Female,72,No,Yes,No,4
5540,1,Female,58,No,No,No,1
5541,1,Female,30,No,No,Yes,0
5542,1,Male,66,Yes,No,No,0
5543,1,Female,66,Yes,No,No,0
5544,1,Male,19,No,No,No,2
5545,1,Male,47,No,Yes,Yes,1
5546,1,Female,55,No,No,No,4
5547,1,Female,67,No,No,Yes,4
5548,1,Male,34,No,Yes,No,1
5549,1,Female,70,No,No,Yes,0
5550,1,Male,55,No,No,Yes,0
5551,1,Female,63,No,Yes,Yes,4
5552,1,Male,68,No,No,Yes,4
5553,1,Female,28,Yes,Yes,Yes,2
5554,1,Male,60,No,No,No,1
5555,1,Male,40,Yes,No,No,2
5556,1,Female,62,No,Yes,No,2
5557,1,Female,66,No,Yes,No,4
5558,1,Female,57,No,Yes,Yes,1
5559,1,Male,40,No,Yes,No,2
5560,1,Female,78,No,Yes,No,1
5561,1,Female,78,No,No,Yes,4
5562,1,Female,25,No,No,No,2
5563,1,Female,20,No,No,Yes,2
5564,1,Female,47,No,No,Yes,4
5565,1,Male,69,Yes,No,Yes,0
5566,1,Female,61,No,No,No,0
5567,1,Male,57,Yes,No,No,0
5568,1,Female,78,No,Yes,Yes,1
5569,1,Male,70,No,Yes,No,4
5570,1,Female,28,No,Yes,Yes,2
5571,1,Male,31,No,No,Yes,1
5572,1,Male,34,No,No,No,3
5573,1,Male,41,No,No,Yes,0
5574,1,Female,47,No,Yes,Yes,1
5575,1,Male,60,No,No,Yes,3
5576,1,Male,78,No,No,Yes,1
5577,1,Male,51,Yes,Yes,Yes,3
5578,1,Male,53,No,Yes,Yes,4
5579,1,Male,31,No,No,Yes,3
5580,1,Female,53,No,Yes,No,0
5581,1,Female,71,No,No,Yes,1
5582,1,Female,69,No,No,No,4
5583,1,Female,24,No,Yes,No,3
5584,1,Male,47,No,Yes,No,3
5585,1,Male,65,No,Yes,Yes,2
5586,1,Male,58,No,Yes,No,2
5587,1,Male,32,Yes,Yes,Yes,2
5588,1,Female,39,No,Yes,Yes,3
5589,1,Female,77,No,Yes,No,2
5590,1,Male,74,No,Yes,No,3
5591,1,Female,21,No,No,Yes,2
5592,1,Male,50,No,Yes,Yes,4
5593,1,Female,43,No,Yes,Yes,4
5594,1,Male,48,No,Yes,No,1
5595,1,Female,49,Yes,Yes,Yes,4
5596,1,Male,57,Yes,No,No,1
5597,1,Male,33,No,No,No,0
5598,1,Female,38,No,Yes,No,4
5599,1,Female,55,No,Yes,Yes,0
5600,1,Male,41,No,Yes,No,3
5601,1,Female,55,Yes,No,Yes,3
5602,1,Male,68,No,Yes,No,0
5603,1,Male,23,No,Yes,Yes,0
5604,1,Male,64,No,No,Yes,1
5605,1,Male,64,No,No,Yes,4
5606,1,Male,65,No,Yes,No,1
5607,1,Male,57,Yes,Yes,No,4
5608,1,Female,49,No,No,No,4
5609,1,Female,35,No,Yes,No,0
5610,1,Female,25,No,Yes,Yes,0
5611,1,Female,77,No,Yes,Yes,4
5612,1,Female,50,Yes,No,Yes,4
5613,1,Female,61,No,No,No,1
5614,1,Male,29,Yes,Yes,No,3
5615,1,Female,39,No,No,Yes,1
5616,1,Male,74,No,No,Yes,0
5617,1,Female,25,Yes,Yes,Yes,4
5618,1,Female,32,No,Yes,No,2
5619,1,Female,24,Yes,No,No,2
5620,1,Male,47,No,No,No,0
5621,1,Female,45,Yes,Yes,No,3
5622,1,Female,53,No,No,Yes,2
5623,1,Female,63,No,No,No,1
5624,1,Female,58,Yes,Yes,Yes,1
5625,1,Female,64,No,Yes,No,4
5626,1,Female,61,No,No,Yes,3
5627,1,Female,35,Yes,Yes,No,2
5628,1,Female,55,No,Yes,Yes,2
5629,1,Male,38,No,No,Yes,4
5630,1,Male,36,No,Yes,No,1
5631,1,Female,69,No,No,No,2
5632,1,Female,70,No,No,No,2
5633,1,Male,39,No,No,Yes,0
5634,1,Male,49,No,No,Yes,3
5635,1,Male,68,Yes,No,No,2
5636,1,Female,24,No,Yes,No,2
5637,1,Female,69,No,Yes,Yes,3
5638,1,Female,61,Yes,Yes,Yes,1
5639,1,Male,68,No,Yes,Yes,4
5640,1,Male,21,No,No,No,2
5641,1,Male,20,Yes,Yes,Yes,3
5642,1,Female,57,No,Yes,No,0
5643,1,Female,62,No,Yes,Yes,4
5644,1,Male,18,No,No,Yes,3
5645,1,Male,54,Yes,No,Yes,3
5646,1,Male,77,No,No,No,4
5647,1,Female,60,No,No,Yes,2
5648,1,Female,66,Yes,Yes,Yes,0
5649,1,Female,58,No,No,No,3
5650,1,Female,72,No,No,Yes,1
5651,1,Male,58,No,Yes,No,2
5652,1,Male,65,Yes,Yes,No,3
5653,1,Male,51,No,Yes,No,0
5654,1,Female,25,No,Yes,Yes,1
5655,1,Male,35,No,Yes,Yes,1
5656,1,Female,70,Yes,No,No,1
5657,1,Male,73,No,No,No,4
5658,1,Female,47,Yes,No,Yes,4
5659,1,Female,25,No,No,No,3
5660,1,Male,22,Yes,No,Yes,2
5661,1,Male,27,No,No,Yes,4
5662,1,Female,59,No,No,No,1
5663,1,Male,74,No,No,Yes,1
5664,1,Female,54,No,Yes,Yes,2
5665,1,Female,18,No,No,Yes,4
5666,1,Female,21,No,No,Yes,2
5667,1,Female,34,No,Yes,No,2
5668,1,Female,59,No,Yes,Yes,4
5669,1,Male,66,No,Yes,Yes,0
5670,1,Male,74,No,No,No,3
5671,1,Male,66,No,Yes,No,4
5672,1,Female,56,No,Yes,No,1
5673,1,Female,63,Yes,Yes,Yes,4
5674,1,Female,38,No,Yes,No,3
5675,1,Male,45,No,No,No,0
5676,1,Male,58,Yes,No,No,0
5677,1,Male,18,No,Yes,Yes,2
5678,1,Male,73,No,No,No,0
5679,1,Female,78,No,Yes,Yes,1
5680,1,Male,37,No,Yes,Yes,0
5681,1,Male,71,No,No,Yes,4
5682,1,Male,26,No,Yes,No,1
5683,1,Female,25,No,Yes,No,4
5684,1,Female,22,No,Yes,No,2
5685,1,Female,38,No,Yes,Yes,2
5686,1,Female,62,No,Yes,No,3
5687,1,Female,45,Yes,No,No,4
5688,1,Male,66,No,Yes,Yes,1
5689,1,Male,29,Yes,Yes,Yes,0
5690,1,Male,24,No,Yes,Yes,1
5691,1,Female,43,No,Yes,No,3
5692,1,Male,38,No,No,Yes,4
5693,1,Male,22,No,Yes,No,4
5694,1,Female,66,No,Yes,Yes,1
5695,1,Female,64,No,Yes,Yes,0
5696,1,Male,65,No,Yes,No,3
5697,1,Male,34,No,Yes,No,3
5698,1,Male,58,Yes,Yes,Yes,4
5699,1,Female,77,No,Yes,No,2
5700,1,Male,56,No,No,Yes,1
5701,1,Male,50,No,No,No,3
5702,1,Female,54,No,Yes,Yes,0
5703,1,Female,40,No,No,No,3
5704,1,Male,22,No,Yes,No,2
5705,1,Female,76,No,No,Yes,2
5706,1,Female,57,No,Yes,Yes,4
5707,1,Male,63,No,No,No,1
5708,1,Male,71,Yes,Yes,Yes,0
5709,1,Female,52,No,No,Yes,0
5710,1,Female,53,No,Yes,Yes,3
5711,1,Male,78,No,No,No,3
5712,1,Male,31,No,No,No,3
5713,1,Female,54,Yes,Yes,No,4
5714,1,Male,56,No,Yes,No,1
5715,1,Female,49,No,No,No,1
5716,1,Male,60,Yes,Yes,No,1
5717,1,Female,23,Yes,No,No,1
5718,1,Male,68,No,Yes,Yes,1
5719,1,Female,30,No,Yes,No,0
5720,1,Female,69,Yes,No,Yes,1
5721,1,Female,42,No,No,Yes,2
5722,1,Female,18,No,Yes,No,2
5723,1,Male,48,No,No,No,0
5724,1,Male,41,No,No,Yes,2
5725,1,Male,32,No,Yes,Yes,0
5726,1,Female,72,No,No,No,4
5727,1,Male,73,No,No,No,2
5728,1,Female,73,No,Yes,Yes,0
5729,1,Female,49,No,Yes,No,3
5730,1,Male,63,No,No,Yes,1
5731,1,Female,46,Yes,Yes,Yes,3
5732,1,Female,37,No,No,No,4
5733,1,Female,34,No,No,No,1
5734,1,Male,33,No,No,No,4
5735,1,Female,76,No,Yes,No,4
5736,1,Female,28,No,Yes,Yes,2
5737,1,Female,33,No,No,No,1
5738,1,Female,21,Yes,No,No,1
5739,1,Female,61,No,Yes,Yes,4
5740,1,Male,18,No,Yes,No,3
5741,1,Female,50,No,No,Yes,4
5742,1,Female,27,No,No,Yes,0
5743,1,Female,76,No,Yes,No,1
5744,1,Female,73,No,No,Yes,3
5745,1,Male,58,No,No,No,3
5746,1,Female,51,No,No,Yes,4
5747,1,Female,42,No,Yes,Yes,4
5748,1,Female,50,No,No,No,2
5749,1,Male,69,No,Yes,No,2
5750,1,Male,62,No,Yes,Yes,3
5751,1,Female,72,No,Yes,Yes,0
5752,1,Male,43,No,Yes,Yes,2
5753,1,Male,39,No,Yes,Yes,1
5754,1,Female,61,Yes,No,No,4
5755,1,Male,49,No,No,Yes,2
5756,1,Male,69,No,Yes,No,1
5757,1,Female,49,No,Yes,Yes,1
5758,1,Female,37,No,Yes,No,4
5759,1,Male,20,No,Yes,No,3
5760,1,Male,27,Yes,No,No,3
5761,1,Male,76,Yes,No,No,4
5762,1,Female,55,No,No,No,2
5763,1,Female,31,Yes,Yes,Yes,1
5764,1,Female,28,Yes,No,No,3
5765,1,Male,43,No,No,Yes,2
5766,1,Male,48,No,Yes,Yes,1
5767,1,Female,44,No,No,Yes,3
5768,1,Female,75,No,Yes,Yes,3
5769,1,Male,67,No,No,Yes,2
5770,1,Male,22,No,No,Yes,2
5771,1,Male,34,No,Yes,No,3
5772,1,Female,51,Yes,No,Yes,1
5773,1,Male,21,No,No,Yes,2
5774,1,Male,71,No,Yes,Yes,4
5775,1,Male,65,No,Yes,No,4
5776,1,Male,35,Yes,Yes,No,0
5777,1,Male,26,No,Yes,No,0
5778,1,Male,42,No,Yes,Yes,0
5779,1,Female,57,No,No,No,4
5780,1,Male,38,No,Yes,No,1
5781,1,Male,77,No,No,No,0
5782,1,Female,69,Yes,Yes,No,0
5783,1,Female,55,No,Yes,No,1
5784,1,Male,49,No,Yes,Yes,4
5785,1,Male,46,Yes,Yes,No,2
5786,1,Female,35,No,Yes,No,3
5787,1,Male,26,Yes,Yes,Yes,4
5788,1,Male,51,No,Yes,Yes,2
5789,1,Female,30,No,Yes,No,4
5790,1,Male,34,No,No,Yes,4
5791,1,Female,38,No,Yes,No,4
5792,1,Male,35,No,No,No,0
5793,1,Male,62,No,No,No,2
5794,1,Female,48,No,Yes,Yes,0
5795,1,Female,43,No,No,No,0
5796,1,Female,69,No,No,Yes,4
5797,1,Female,70,No,Yes,No,4
5798,1,Male,38,No,No,Yes,3
5799,1,Female,29,No,Yes,Yes,1
5800,1,Male,66,No,No,Yes,4
5801,1,Male,39,Yes,Yes,No,4
5802,1,Female,42,No,Yes,No,3
5803,1,Female,26,No,Yes,No,2
5804,1,Female,27,No,No,No,4
5805,1,Male,49,Yes,Yes,No,2
5806,1,Female,22,No,Yes,Yes,1
5807,1,Male,55,No,Yes,No,0
5808,1,Male,18,Yes,Yes,Yes,2
5809,1,Male,29,No,Yes,Yes,1
5810,1,Female,30,No,No,Yes,4
5811,1,Male,34,Yes,Yes,Yes,1
5812,1,Female,56,No,No,No,3
5813,1,Female,32,Yes,No,Yes,3
5814,1,Male,46,No,No,Yes,3
5815,1,Male,21,No,Yes,Yes,4
5816,1,Male,54,No,No,No,1
5817,1,Female,66,No,Yes,Yes,2
5818,1,Male,51,Yes,Yes,No,2
5819,1,Male,18,Yes,Yes,No,1
5820,1,Female,33,Yes,No,No,1
5821,1,Female,36,No,No,No,2
5822,1,Female,36,No,Yes,Yes,3
5823,1,Female,70,No,Yes,Yes,4
5824,1,Female,38,No,Yes,No,2
5825,1,Female,19,No,No,Yes,3
5826,1,Male,37,No,Yes,No,4
5827,1,Female,78,No,Yes,No,2
5828,1,Female,62,No,No,No,3
5829,1,Female,29,No,No,Yes,4
5830,1,Female,19,Yes,Yes,No,4
5831,1,Female,75,No,Yes,Yes,4
5832,1,Female,42,No,Yes,No,4
5833,1,Female,22,Yes,Yes,Yes,4
5834,1,Female,50,No,No,Yes,1
5835,1,Male,24,No,No,No,0
5836,1,Female,75,Yes,No,Yes,1
5837,1,Male,23,Yes,No,No,1
5838,1,Male,48,No,No,No,4
5839,1,Female,30,No,Yes,No,4
5840,1,Male,20,Yes,Yes,Yes,3
5841,1,Female,34,No,No,Yes,3
5842,1,Female,22,Yes,Yes,No,4
5843,1,Male,52,Yes,Yes,Yes,3
5844,1,Male,35,Yes,Yes,No,0
5845,1,Female,27,No,No,No,3
5846,1,Male,48,No,Yes,No,4
5847,1,Male,28,No,No,No,4
5848,1,Female,59,No,Yes,No,2
5849,1,Female,36,No,No,Yes,2
5850,1,Male,45,Yes,Yes,Yes,0
5851,1,Female,44,No,Yes,Yes,1
5852,1,Male,32,No,No,No,4
5853,1,Male,74,Yes,Yes,No,3
5854,1,Female,63,No,No,Yes,3
5855,1,Male,36,Yes,Yes,Yes,2
5856,1,Female,52,No,No,No,1
5857,1,Female,19,No,Yes,Yes,1
5858,1,Male,62,No,No,Yes,2
5859,1,Male,79,No,Yes,Yes,4
5860,1,Female,75,No,No,Yes,0
5861,1,Male,79,No,Yes,No,2
5862,1,Female,79,No,No,No,4
5863,1,Male,25,No,Yes,Yes,1
5864,1,Female,34,Yes,Yes,Yes,2
5865,1,Male,75,No,No,No,1
5866,1,Male,37,No,Yes,No,1
5867,1,Male,51,No,Yes,Yes,1
5868,1,Male,29,Yes,Yes,No,3
5869,1,Female,25,No,No,Yes,4
5870,1,Male,70,Yes,No,No,0
5871,1,Male,42,No,Yes,No,4
5872,1,Male,60,Yes,No,No,0
5873,1,Male,44,No,No,No,3
5874,1,Female,69,No,No,No,2
5875,1,Female,46,No,Yes,No,0
5876,1,Male,38,No,Yes,No,4
5877,1,Male,51,No,Yes,Yes,3
5878,1,Female,36,No,No,No,1
5879,1,Male,44,No,No,Yes,3
5880,1,Male,26,No,No,No,2
5881,1,Male,58,No,No,Yes,4
5882,1,Female,67,No,Yes,Yes,3
5883,1,Male,77,Yes,Yes,Yes,4
5884,1,Male,51,Yes,No,Yes,3
5885,1,Female,77,No,No,No,2
5886,1,Female,67,Yes,No,Yes,1
5887,1,Female,25,Yes,No,No,4
5888,1,Female,70,No,No,No,2
5889,1,Female,43,No,No,No,1
5890,1,Male,74,Yes,No,Yes,0
5891,1,Male,77,No,No,No,2
5892,1,Male,33,No,Yes,No,4
5893,1,Female,46,No,Yes,Yes,2
5894,1,Female,30,No,No,Yes,3
5895,1,Male,76,Yes,No,Yes,1
5896,1,Male,55,No,Yes,No,4
5897,1,Male,41,No,Yes,Yes,2
5898,1,Female,61,No,Yes,Yes,1
5899,1,Female,77,No,No,No,3
5900,1,Female,53,No,No,Yes,2
5901,1,Female,68,No,No,Yes,2
5902,1,Male,52,Yes,Yes,No,4
5903,1,Male,60,No,Yes,Yes,3
5904,1,Female,49,No,Yes,No,4
5905,1,Male,43,No,No,No,0
5906,1,Female,58,No,Yes,Yes,3
5907,1,Male,71,No,No,Yes,4
5908,1,Female,60,No,No,Yes,2
5909,1,Male,74,No,Yes,Yes,4
5910,1,Male,43,No,No,Yes,2
5911,1,Female,77,No,No,Yes,0
5912,1,Male,29,No,No,Yes,1
5913,1,Male,66,No,Yes,Yes,4
5914,1,Female,51,No,No,No,1
5915,1,Female,41,No,No,No,0
5916,1,Female,26,No,Yes,No,2
5917,1,Female,46,No,Yes,Yes,3
5918,1,Male,32,Yes,Yes,Yes,4
5919,1,Female,30,Yes,No,Yes,3
5920,1,Female,75,No,No,No,2
5921,1,Female,54,Yes,No,Yes,3
5922,1,Male,26,No,No,Yes,0
5923,1,Female,28,No,No,No,0
5924,1,Male,32,No,No,Yes,4
5925,1,Female,75,No,Yes,No,1
5926,1,Female,27,No,No,No,1
5927,1,Male,62,Yes,Yes,Yes,0
5928,1,Female,37,Yes,No,Yes,4
5929,1,Male,57,No,No,No,3
5930,1,Male,50,No,No,Yes,3
5931,1,Male,69,No,Yes,No,1
5932,1,Female,68,No,No,No,2
5933,1,Male,76,No,Yes,No,1
5934,1,Male,51,No,No,Yes,3
5935,1,Female,41,No,No,No,0
5936,1,Female,28,No,No,Yes,4
5937,1,Female,19,No,Yes,Yes,2
5938,1,Male,71,Yes,Yes,Yes,4
5939,1,Female,26,No,Yes,Yes,2
5940,1,Male,38,No,No,No,1
5941,1,Male,43,Yes,Yes,Yes,3
5942,1,Male,69,No,No,Yes,1
5943,1,Male,65,No,Yes,Yes,3
5944,1,Male,73,No,No,No,3
5945,1,Female,47,No,No,No,0
5946,1,Male,41,No,Yes,No,3
5947,1,Male,34,No,No,Yes,1
5948,1,Male,34,No,Yes,Yes,4
5949,1,Female,18,No,No,No,0
5950,1,Male,69,No,No,Yes,1
5951,1,Male,18,No,No,Yes,2
5952,1,Male,48,No,Yes,No,2
5953,1,Female,26,No,No,No,0
5954,1,Female,37,No,No,Yes,4
5955,1,Female,54,No,Yes,Yes,1
5956,1,Female,70,No,No,Yes,0
5957,1,Male,46,No,No,No,2
5958,1,Male,57,No,No,Yes,1
5959,1,Female,41,No,No,No,3
5960,1,Male,33,Yes,No,No,4
5961,1,Male,20,No,Yes,Yes,1
5962,1,Female,74,No,Yes,No,3
5963,1,Male,69,No,No,No,4
5964,1,Male,37,No,Yes,Yes,0
5965,1,Male,28,No,Yes,No,1
5966,1,Male,53,No,No,Yes,3
5967,1,Male,79,No,Yes,No,4
5968,1,Male,52,No,Yes,No,1
5969,1,Female,79,No,No,Yes,4
5970,1,Female,70,No,Yes,No,3
5971,1,Female,24,No,Yes,No,3
5972,1,Male,34,No,Yes,Yes,0
5973,1,Male,70,No,Yes,No,2
5974,1,Male,21,No,No,No,4
5975,1,Male,45,No,Yes,Yes,1
5976,1,Male,77,No,Yes,Yes,4
5977,1,Male,72,No,No,Yes,4
5978,1,Male,63,Yes,No,No,4
5979,1,Female,76,Yes,Yes,No,2
5980,1,Male,47,No,Yes,No,3
5981,1,Female,65,No,Yes,Yes,4
5982,1,Female,24,No,No,No,0
5983,1,Male,39,No,Yes,Yes,1
5984,1,Male,58,No,Yes,No,3
5985,1,Female,54,Yes,No,No,3
5986,1,Female,58,No,Yes,Yes,4
5987,1,Male,32,No,Yes,No,1
5988,1,Female,22,No,Yes,Yes,4
5989,1,Female,32,Yes,No,No,3
5990,1,Female,39,No,Yes,No,3
5991,1,Female,72,No,No,Yes,2
5992,1,Female,28,No,Yes,No,0
5993,1,Female,70,No,Yes,Yes,1
5994,1,Female,59,No,Yes,Yes,3
5995,1,Male,41,No,Yes,No,0
5996,1,Male,25,No,Yes,Yes,3
5997,1,Male,53,No,Yes,Yes,4
5998,1,Female,55,Yes,No,No,2
5999,1,Female,46,No,No,Yes,1
6000,1,Female,78,No,No,Yes,1
6001,1,Female,76,No,No,No,3
6002,1,Female,70,No,No,Yes,2
6003,1,Female,70,Yes,No,Yes,0
6004,1,Female,68,Yes,Yes,No,1
6005,1,Female,68,No,No,No,4
6006,1,Male,38,No,Yes,No,3
6007,1,Female,75,No,Yes,No,0
6008,1,Female,50,No,Yes,No,4
6009,1,Male,45,No,Yes,No,4
6010,1,Male,25,No,Yes,Yes,4
6011,1,Male,61,No,Yes,Yes,4
6012,1,Female,79,No,No,Yes,2
6013,1,Female,54,No,Yes,Yes,1
6014,1,Female,33,No,No,No,1
6015,1,Male,24,Yes,No,No,1
6016,1,Male,33,No,No,No,4
6017,1,Male,78,No,Yes,Yes,2
6018,1,Female,60,No,Yes,No,3
6019,1,Male,62,No,Yes,No,1
6020,1,Male,60,No,Yes,Yes,2
6021,1,Male,27,No,No,No,1
6022,1,Male,26,Yes,Yes,No,1
6023,1,Male,72,No,Yes,Yes,1
6024,1,Female,53,No,Yes,No,2
6025,1,Female,45,No,No,No,0
6026,1,Female,23,No,Yes,Yes,1
6027,1,Female,45,No,Yes,Yes,1
6028,1,Male,31,No,No,Yes,4
