CustomerID,Count,Quarter,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
6205,1,Q3,2,Very Satisfied,Churned,Yes,0,74,41-50,4046,4000-4500,Dissatisfaction,Competitor had better devices
6206,1,Q3,2,Very Satisfied,Joined,No,1,78,51-60,4625,4500-5000,Competitor,Attitude of support person
6207,1,Q3,4,Unsatisfied,Stayed,Yes,0,92,61-70,6861,5000-5500,Other,Product dissatisfaction
6208,1,Q3,1,Satisfied,Joined,No,0,46,71-80,5258,5500-6000,Attitude,Attitude of support person
6209,1,Q3,1,Neutral,Churned,No,1,11,81-90,6870,6000-6500,Price,Competitor made better offer
6210,1,Q3,4,Neutral,Stayed,Yes,0,24,91-100,5050,6500-7000,Other,Attitude of support person
6211,1,Q3,4,Neutral,Joined,Yes,1,17,1-10,4056,2000-2500,Competitor,Competitor made better offer
6212,1,Q3,2,Satisfied,Stayed,No,1,62,11-20,6064,2500-3000,Dissatisfaction,Competitor offered more data
6213,1,Q3,4,Satisfied,Joined,Yes,1,81,21-30,5435,3000-3500,Price,Product dissatisfaction
6214,1,Q3,3,Unsatisfied,Stayed,No,1,10,31-40,4707,3500-4000,Dissatisfaction,Attitude of support person
6215,1,Q3,3,Satisfied,Stayed,No,0,5,41-50,5667,4000-4500,Competitor,Competitor made better offer
6216,1,Q3,3,Unsatisfied,Stayed,Yes,0,47,51-60,3873,4500-5000,Attitude,Attitude of support person
6217,1,Q3,2,Satisfied,Stayed,No,1,62,61-70,6545,5000-5500,Competitor,Competitor offered higher download speeds
6218,1,Q3,2,Unsatisfied,Joined,Yes,0,46,71-80,6508,5500-6000,Attitude,Competitor made better offer
6219,1,Q3,1,Very Satisfied,Joined,No,0,38,81-90,6751,6000-6500,Other,Competitor made better offer
6220,1,Q3,2,Satisfied,Churned,Yes,1,5,91-100,5130,6500-7000,Price,Don't know
6221,1,Q3,1,Very Unsatisfied,Stayed,No,1,31,1-10,4400,2000-2500,Competitor,Attitude of support person
6222,1,Q3,1,Very Satisfied,Joined,No,1,15,11-20,4046,2500-3000,Attitude,Price too high
6223,1,Q3,2,Satisfied,Churned,No,0,5,21-30,2580,3000-3500,Price,Competitor had better devices
6224,1,Q3,3,Very Unsatisfied,Churned,No,0,18,31-40,5637,3500-4000,Price,Product dissatisfaction
6225,1,Q3,2,Very Satisfied,Churned,No,1,80,41-50,6402,4000-4500,Competitor,Product dissatisfaction
6226,1,Q3,3,Unsatisfied,Joined,Yes,1,25,51-60,4815,4500-5000,Price,Service dissatisfaction
6227,1,Q3,4,Satisfied,Churned,No,0,97,61-70,2097,5000-5500,Dissatisfaction,Competitor offered higher download speeds
6228,1,Q3,3,Unsatisfied,Joined,No,0,37,71-80,6377,5500-6000,Other,Service dissatisfaction
6229,1,Q3,5,Neutral,Joined,Yes,0,25,81-90,5127,6000-6500,Other,Competitor offered more data
6230,1,Q3,5,Satisfied,Stayed,Yes,1,75,91-100,2596,6500-7000,Price,Don't know
6231,1,Q3,5,Very Satisfied,Churned,Yes,0,32,1-10,2526,2000-2500,Price,Competitor offered more data
6232,1,Q3,5,Unsatisfied,Joined,Yes,0,75,11-20,3123,2500-3000,Other,Don't know
6233,1,Q3,3,Very Satisfied,Churned,Yes,1,44,21-30,5063,3000-3500,Other,Product dissatisfaction
6234,1,Q3,4,Unsatisfied,Joined,Yes,0,50,31-40,6499,3500-4000,Attitude,Competitor made better offer
6235,1,Q3,3,Unsatisfied,Joined,No,0,34,41-50,4347,4000-4500,Price,Competitor offered more data
6236,1,Q3,2,Unsatisfied,Churned,Yes,0,49,51-60,4501,4500-5000,Other,Competitor made better offer
6237,1,Q3,4,Unsatisfied,Joined,Yes,0,9,61-70,6582,5000-5500,Attitude,Don't know
6238,1,Q3,4,Neutral,Churned,No,1,22,71-80,3350,5500-6000,Attitude,Moved
6239,1,Q3,1,Very Unsatisfied,Joined,Yes,0,18,81-90,6166,6000-6500,Competitor,Attitude of support person
6240,1,Q3,3,Unsatisfied,Joined,No,1,17,91-100,5875,6500-7000,Other,Product dissatisfaction
6241,1,Q3,3,Neutral,Joined,Yes,1,91,1-10,2785,2000-2500,Other,Attitude of support person
6242,1,Q3,3,Very Satisfied,Joined,No,1,37,11-20,6913,2500-3000,Dissatisfaction,Product dissatisfaction
6243,1,Q3,1,Unsatisfied,Stayed,No,1,43,21-30,3755,3000-3500,Dissatisfaction,Competitor offered more data
6244,1,Q3,4,Very Unsatisfied,Churned,Yes,1,66,31-40,3191,3500-4000,Dissatisfaction,Service dissatisfaction
6245,1,Q3,3,Satisfied,Joined,No,1,51,41-50,2163,4000-4500,Competitor,Competitor offered more data
6246,1,Q3,1,Satisfied,Stayed,No,1,58,51-60,2358,4500-5000,Competitor,Competitor had better devices
6247,1,Q3,1,Unsatisfied,Joined,Yes,1,33,61-70,4307,5000-5500,Competitor,Competitor offered more data
6248,1,Q3,2,Unsatisfied,Joined,Yes,1,26,71-80,4330,5500-6000,Dissatisfaction,Competitor had better devices
6249,1,Q3,4,Very Unsatisfied,Joined,Yes,1,12,81-90,6877,6000-6500,Other,Service dissatisfaction
6250,1,Q3,2,Very Unsatisfied,Churned,Yes,1,96,91-100,2025,6500-7000,Attitude,Product dissatisfaction
6251,1,Q3,5,Neutral,Stayed,Yes,1,97,1-10,3099,2000-2500,Competitor,Moved
6252,1,Q3,1,Unsatisfied,Churned,Yes,0,18,11-20,5501,2500-3000,Dissatisfaction,Product dissatisfaction
6253,1,Q3,2,Satisfied,Joined,Yes,1,25,21-30,6853,3000-3500,Other,Competitor offered higher download speeds
6254,1,Q3,4,Satisfied,Joined,Yes,1,26,31-40,2862,3500-4000,Price,Competitor offered more data
6255,1,Q3,1,Unsatisfied,Churned,Yes,1,31,41-50,2628,4000-4500,Dissatisfaction,Product dissatisfaction
6256,1,Q3,1,Unsatisfied,Churned,Yes,1,50,51-60,2665,4500-5000,Dissatisfaction,Competitor offered higher download speeds
6257,1,Q3,2,Very Unsatisfied,Stayed,Yes,0,5,61-70,3612,5000-5500,Other,Competitor offered higher download speeds
6258,1,Q3,4,Unsatisfied,Churned,Yes,1,69,71-80,6289,5500-6000,Attitude,Don't know
6259,1,Q3,5,Unsatisfied,Churned,Yes,0,75,81-90,4802,6000-6500,Competitor,Competitor had better devices
6260,1,Q3,3,Unsatisfied,Churned,No,1,64,91-100,6332,6500-7000,Competitor,Don't know
6261,1,Q3,4,Very Unsatisfied,Joined,No,0,52,1-10,2073,2000-2500,Attitude,Product dissatisfaction
6262,1,Q3,4,Very Unsatisfied,Stayed,No,1,5,11-20,5412,2500-3000,Dissatisfaction,Price too high
6263,1,Q3,2,Unsatisfied,Churned,No,1,62,21-30,5425,3000-3500,Other,Attitude of support person
6264,1,Q3,4,Unsatisfied,Joined,No,0,40,31-40,3322,3500-4000,Competitor,Attitude of support person
6265,1,Q3,4,Very Unsatisfied,Stayed,No,0,91,41-50,2577,4000-4500,Competitor,Product dissatisfaction
6266,1,Q3,3,Satisfied,Stayed,Yes,1,87,51-60,4881,4500-5000,Price,Product dissatisfaction
6267,1,Q3,1,Satisfied,Churned,Yes,1,8,61-70,2618,5000-5500,Dissatisfaction,Moved
6268,1,Q3,4,Very Unsatisfied,Stayed,Yes,1,100,71-80,2410,5500-6000,Dissatisfaction,Moved
6269,1,Q3,4,Satisfied,Joined,No,1,4,81-90,3424,6000-6500,Competitor,Service dissatisfaction
6270,1,Q3,5,Satisfied,Stayed,No,0,51,91-100,3798,6500-7000,Competitor,Price too high
6271,1,Q3,3,Neutral,Stayed,Yes,0,12,1-10,3032,2000-2500,Other,Competitor offered more data
6272,1,Q3,4,Neutral,Churned,No,1,37,11-20,6596,2500-3000,Attitude,Don't know
6273,1,Q3,5,Neutral,Joined,No,1,12,21-30,6108,3000-3500,Other,Attitude of support person
6274,1,Q3,2,Neutral,Churned,No,0,75,31-40,4561,3500-4000,Price,Competitor offered higher download speeds
6275,1,Q3,1,Neutral,Joined,Yes,1,91,41-50,4937,4000-4500,Other,Competitor offered higher download speeds
6276,1,Q3,4,Unsatisfied,Joined,No,0,71,51-60,5097,4500-5000,Attitude,Don't know
6277,1,Q3,3,Satisfied,Stayed,No,1,8,61-70,4224,5000-5500,Price,Competitor made better offer
6278,1,Q3,2,Very Satisfied,Stayed,No,1,24,71-80,5480,5500-6000,Other,Service dissatisfaction
6279,1,Q3,3,Satisfied,Joined,Yes,0,13,81-90,3194,6000-6500,Attitude,Attitude of support person
6280,1,Q3,5,Very Unsatisfied,Stayed,Yes,1,72,91-100,6762,6500-7000,Other,Competitor had better devices
6281,1,Q3,1,Unsatisfied,Churned,No,0,45,1-10,4112,2000-2500,Dissatisfaction,Product dissatisfaction
6282,1,Q3,4,Very Unsatisfied,Stayed,No,1,82,11-20,3564,2500-3000,Dissatisfaction,Moved
6283,1,Q3,2,Satisfied,Stayed,No,0,15,21-30,5774,3000-3500,Price,Service dissatisfaction
6284,1,Q3,2,Neutral,Joined,Yes,0,3,31-40,6772,3500-4000,Price,Attitude of support person
6285,1,Q3,3,Satisfied,Churned,No,0,69,41-50,3742,4000-4500,Other,Competitor offered more data
6286,1,Q3,5,Neutral,Joined,Yes,1,50,51-60,5851,4500-5000,Competitor,Competitor had better devices
6287,1,Q3,1,Very Unsatisfied,Joined,Yes,1,37,61-70,3259,5000-5500,Competitor,Competitor made better offer
6288,1,Q3,1,Very Satisfied,Churned,Yes,1,31,71-80,6287,5500-6000,Dissatisfaction,Competitor offered higher download speeds
6289,1,Q3,3,Very Satisfied,Churned,No,1,6,81-90,4403,6000-6500,Competitor,Service dissatisfaction
6290,1,Q3,2,Very Unsatisfied,Joined,No,1,92,91-100,2037,6500-7000,Price,Price too high
6291,1,Q3,2,Neutral,Joined,No,0,36,1-10,2077,2000-2500,Attitude,Competitor had better devices
6292,1,Q3,2,Neutral,Churned,No,1,21,11-20,2106,2500-3000,Other,Product dissatisfaction
6293,1,Q3,3,Very Unsatisfied,Churned,Yes,0,65,21-30,2310,3000-3500,Price,Competitor had better devices
6294,1,Q3,1,Unsatisfied,Stayed,Yes,0,58,31-40,2870,3500-4000,Price,Competitor made better offer
6295,1,Q3,1,Neutral,Churned,No,1,93,41-50,4379,4000-4500,Dissatisfaction,Competitor made better offer
6296,1,Q3,2,Unsatisfied,Joined,No,0,12,51-60,2137,4500-5000,Other,Competitor offered more data
6297,1,Q3,5,Unsatisfied,Stayed,Yes,0,10,61-70,6647,5000-5500,Other,Product dissatisfaction
6298,1,Q3,1,Very Unsatisfied,Stayed,No,0,58,71-80,5758,5500-6000,Other,Service dissatisfaction
6299,1,Q3,3,Satisfied,Joined,Yes,0,63,81-90,6502,6000-6500,Price,Service dissatisfaction
6300,1,Q3,5,Satisfied,Stayed,No,0,26,91-100,3006,6500-7000,Price,Competitor offered more data
6301,1,Q3,2,Satisfied,Joined,Yes,1,18,1-10,4710,2000-2500,Competitor,Product dissatisfaction
6302,1,Q3,4,Very Satisfied,Stayed,No,1,91,11-20,6778,2500-3000,Competitor,Competitor offered higher download speeds
6303,1,Q3,2,Very Unsatisfied,Churned,Yes,1,15,21-30,4022,3000-3500,Competitor,Competitor offered higher download speeds
6304,1,Q3,1,Very Unsatisfied,Stayed,No,1,20,31-40,5385,3500-4000,Price,Competitor had better devices
6305,1,Q3,3,Satisfied,Churned,Yes,0,42,41-50,4868,4000-4500,Other,Don't know
6306,1,Q3,3,Unsatisfied,Churned,No,0,66,51-60,3503,4500-5000,Competitor,Competitor made better offer
6307,1,Q3,3,Unsatisfied,Joined,Yes,1,73,61-70,5942,5000-5500,Price,Competitor made better offer
6308,1,Q3,2,Very Unsatisfied,Stayed,Yes,0,9,71-80,5675,5500-6000,Attitude,Competitor offered higher download speeds
6309,1,Q3,3,Very Satisfied,Joined,Yes,0,22,81-90,2256,6000-6500,Price,Moved
6310,1,Q3,3,Very Satisfied,Stayed,No,1,45,91-100,6069,6500-7000,Other,Competitor offered higher download speeds
6311,1,Q3,4,Very Satisfied,Churned,No,1,76,1-10,3833,2000-2500,Attitude,Price too high
6312,1,Q3,1,Unsatisfied,Joined,Yes,0,77,11-20,6900,2500-3000,Attitude,Competitor had better devices
6313,1,Q3,5,Very Unsatisfied,Joined,Yes,0,12,21-30,6147,3000-3500,Dissatisfaction,Competitor had better devices
6314,1,Q3,2,Satisfied,Joined,No,0,56,31-40,2314,3500-4000,Dissatisfaction,Price too high
6315,1,Q3,1,Very Unsatisfied,Churned,Yes,0,76,41-50,5061,4000-4500,Price,Competitor had better devices
6316,1,Q3,1,Very Unsatisfied,Churned,No,1,11,51-60,3412,4500-5000,Price,Competitor had better devices
6317,1,Q3,3,Very Unsatisfied,Stayed,Yes,1,63,61-70,5709,5000-5500,Dissatisfaction,Price too high
6318,1,Q3,3,Satisfied,Churned,Yes,1,30,71-80,5430,5500-6000,Attitude,Competitor offered more data
6319,1,Q3,3,Satisfied,Joined,No,1,3,81-90,3646,6000-6500,Attitude,Competitor offered higher download speeds
6320,1,Q3,1,Very Unsatisfied,Stayed,No,0,40,91-100,4676,6500-7000,Other,Competitor offered higher download speeds
6321,1,Q3,4,Unsatisfied,Joined,No,0,66,1-10,4741,2000-2500,Competitor,Service dissatisfaction
6322,1,Q3,2,Very Unsatisfied,Stayed,Yes,0,89,11-20,5147,2500-3000,Dissatisfaction,Competitor made better offer
6323,1,Q3,2,Neutral,Joined,No,0,92,21-30,4388,3000-3500,Dissatisfaction,Attitude of support person
6324,1,Q3,5,Very Unsatisfied,Churned,Yes,1,89,31-40,5264,3500-4000,Price,Service dissatisfaction
6325,1,Q3,5,Unsatisfied,Stayed,Yes,0,80,41-50,6664,4000-4500,Price,Product dissatisfaction
6326,1,Q3,5,Unsatisfied,Stayed,Yes,1,90,51-60,3597,4500-5000,Price,Moved
6327,1,Q3,1,Very Unsatisfied,Joined,No,1,36,61-70,5304,5000-5500,Dissatisfaction,Price too high
6328,1,Q3,4,Unsatisfied,Churned,No,0,86,71-80,6427,5500-6000,Dissatisfaction,Attitude of support person
6329,1,Q3,1,Satisfied,Churned,No,1,20,81-90,4893,6000-6500,Dissatisfaction,Service dissatisfaction
6330,1,Q3,4,Satisfied,Stayed,Yes,1,80,91-100,6915,6500-7000,Competitor,Moved
6331,1,Q3,2,Neutral,Stayed,Yes,0,95,1-10,3680,2000-2500,Price,Competitor offered higher download speeds
6332,1,Q3,1,Unsatisfied,Joined,No,0,79,11-20,2434,2500-3000,Other,Competitor offered more data
6333,1,Q3,2,Unsatisfied,Churned,No,0,90,21-30,6716,3000-3500,Other,Moved
6334,1,Q3,4,Satisfied,Stayed,No,1,33,31-40,4294,3500-4000,Attitude,Service dissatisfaction
6335,1,Q3,1,Very Satisfied,Churned,Yes,1,99,41-50,6886,4000-4500,Attitude,Product dissatisfaction
6336,1,Q3,2,Unsatisfied,Joined,No,1,55,51-60,5548,4500-5000,Price,Product dissatisfaction
6337,1,Q3,2,Satisfied,Stayed,Yes,1,69,61-70,2115,5000-5500,Competitor,Competitor had better devices
6338,1,Q3,2,Satisfied,Churned,Yes,1,59,71-80,5594,5500-6000,Price,Competitor made better offer
6339,1,Q3,5,Unsatisfied,Stayed,No,1,18,81-90,5916,6000-6500,Dissatisfaction,Competitor made better offer
6340,1,Q3,4,Satisfied,Joined,Yes,1,41,91-100,5810,6500-7000,Other,Competitor offered more data
6341,1,Q3,4,Neutral,Joined,No,1,93,1-10,4571,2000-2500,Attitude,Service dissatisfaction
6342,1,Q3,2,Neutral,Joined,Yes,0,70,11-20,6714,2500-3000,Competitor,Competitor had better devices
6343,1,Q3,4,Unsatisfied,Joined,Yes,0,26,21-30,5154,3000-3500,Competitor,Competitor made better offer
6344,1,Q3,4,Very Unsatisfied,Joined,No,1,91,31-40,6061,3500-4000,Dissatisfaction,Price too high
6345,1,Q3,3,Very Unsatisfied,Stayed,No,0,95,41-50,6350,4000-4500,Other,Competitor offered higher download speeds
6346,1,Q3,5,Neutral,Churned,Yes,1,46,51-60,3854,4500-5000,Competitor,Moved
6347,1,Q3,3,Neutral,Stayed,Yes,0,47,61-70,4475,5000-5500,Price,Attitude of support person
6348,1,Q3,2,Neutral,Stayed,Yes,0,2,71-80,3415,5500-6000,Other,Moved
6349,1,Q3,5,Unsatisfied,Stayed,No,1,24,81-90,6871,6000-6500,Competitor,Price too high
6350,1,Q3,1,Neutral,Churned,No,0,97,91-100,5740,6500-7000,Other,Attitude of support person
6351,1,Q3,4,Very Unsatisfied,Churned,No,0,70,1-10,6631,2000-2500,Dissatisfaction,Competitor made better offer
6352,1,Q3,1,Neutral,Joined,Yes,0,31,11-20,4812,2500-3000,Other,Competitor offered more data
6353,1,Q3,1,Satisfied,Churned,Yes,1,18,21-30,3715,3000-3500,Competitor,Don't know
6354,1,Q3,5,Neutral,Stayed,Yes,0,96,31-40,4057,3500-4000,Dissatisfaction,Competitor offered higher download speeds
6355,1,Q3,1,Very Satisfied,Joined,No,0,12,41-50,3405,4000-4500,Competitor,Price too high
6356,1,Q3,3,Very Satisfied,Joined,No,0,62,51-60,5240,4500-5000,Other,Competitor had better devices
6357,1,Q3,1,Satisfied,Stayed,Yes,0,18,61-70,4328,5000-5500,Other,Competitor offered more data
6358,1,Q3,5,Very Unsatisfied,Stayed,Yes,1,51,71-80,4843,5500-6000,Other,Attitude of support person
6359,1,Q3,3,Very Unsatisfied,Churned,Yes,1,99,81-90,3399,6000-6500,Other,Price too high
6360,1,Q3,3,Neutral,Joined,Yes,0,95,91-100,5232,6500-7000,Attitude,Moved
6361,1,Q3,1,Unsatisfied,Stayed,Yes,0,14,1-10,3519,2000-2500,Other,Product dissatisfaction
6362,1,Q3,1,Neutral,Churned,No,0,76,11-20,4492,2500-3000,Attitude,Attitude of support person
6363,1,Q3,2,Unsatisfied,Churned,No,1,87,21-30,5584,3000-3500,Dissatisfaction,Product dissatisfaction
6364,1,Q3,2,Satisfied,Stayed,No,0,81,31-40,3540,3500-4000,Attitude,Price too high
6365,1,Q3,4,Very Satisfied,Stayed,No,1,74,41-50,5784,4000-4500,Attitude,Moved
6366,1,Q3,1,Unsatisfied,Joined,Yes,0,24,51-60,2648,4500-5000,Price,Competitor offered higher download speeds
6367,1,Q3,5,Neutral,Joined,Yes,1,99,61-70,4357,5000-5500,Competitor,Attitude of support person
6368,1,Q3,1,Unsatisfied,Churned,No,0,13,71-80,6773,5500-6000,Competitor,Service dissatisfaction
6369,1,Q3,3,Very Satisfied,Stayed,Yes,1,25,81-90,5697,6000-6500,Dissatisfaction,Service dissatisfaction
6370,1,Q3,4,Satisfied,Churned,Yes,0,42,91-100,3670,6500-7000,Attitude,Price too high
6371,1,Q3,5,Very Unsatisfied,Joined,No,0,51,1-10,5761,2000-2500,Other,Attitude of support person
6372,1,Q3,2,Satisfied,Stayed,No,1,33,11-20,2058,2500-3000,Competitor,Moved
6373,1,Q3,4,Satisfied,Joined,Yes,1,14,21-30,4065,3000-3500,Dissatisfaction,Competitor offered higher download speeds
6374,1,Q3,3,Neutral,Stayed,No,0,73,31-40,4711,3500-4000,Competitor,Competitor offered higher download speeds
6375,1,Q3,3,Very Unsatisfied,Churned,No,0,56,41-50,4936,4000-4500,Dissatisfaction,Moved
6376,1,Q3,1,Satisfied,Churned,No,1,51,51-60,2456,4500-5000,Competitor,Don't know
6377,1,Q3,3,Unsatisfied,Stayed,No,0,89,61-70,4588,5000-5500,Attitude,Competitor had better devices
6378,1,Q3,3,Neutral,Joined,No,0,11,71-80,4540,5500-6000,Price,Moved
6379,1,Q3,3,Very Unsatisfied,Joined,Yes,0,56,81-90,5667,6000-6500,Competitor,Attitude of support person
6380,1,Q3,3,Neutral,Joined,Yes,0,20,91-100,6832,6500-7000,Attitude,Product dissatisfaction
6381,1,Q3,4,Very Satisfied,Stayed,No,1,25,1-10,4166,2000-2500,Dissatisfaction,Don't know
6382,1,Q3,2,Neutral,Churned,Yes,0,77,11-20,5629,2500-3000,Price,Competitor had better devices
6383,1,Q3,3,Neutral,Churned,Yes,1,2,21-30,4463,3000-3500,Price,Attitude of support person
6384,1,Q3,3,Unsatisfied,Churned,No,0,13,31-40,5357,3500-4000,Other,Product dissatisfaction
6385,1,Q3,2,Satisfied,Joined,Yes,0,53,41-50,3372,4000-4500,Attitude,Competitor had better devices
6386,1,Q3,5,Unsatisfied,Stayed,No,1,72,51-60,2990,4500-5000,Price,Competitor made better offer
6387,1,Q3,2,Neutral,Churned,No,0,82,61-70,3013,5000-5500,Competitor,Service dissatisfaction
6388,1,Q3,1,Satisfied,Churned,Yes,1,93,71-80,6858,5500-6000,Other,Competitor had better devices
6389,1,Q3,1,Neutral,Joined,No,1,72,81-90,6374,6000-6500,Other,Service dissatisfaction
6390,1,Q3,2,Very Unsatisfied,Joined,Yes,1,79,91-100,4441,6500-7000,Attitude,Attitude of support person
6391,1,Q3,4,Satisfied,Stayed,Yes,1,17,1-10,6555,2000-2500,Dissatisfaction,Competitor offered higher download speeds
6392,1,Q3,4,Neutral,Churned,Yes,0,41,11-20,4235,2500-3000,Dissatisfaction,Attitude of support person
6393,1,Q3,4,Unsatisfied,Churned,Yes,0,22,21-30,4417,3000-3500,Dissatisfaction,Competitor had better devices
6394,1,Q3,2,Very Unsatisfied,Joined,Yes,0,78,31-40,3092,3500-4000,Competitor,Price too high
6395,1,Q3,1,Satisfied,Stayed,No,0,67,41-50,3082,4000-4500,Dissatisfaction,Competitor offered higher download speeds
6396,1,Q3,1,Very Satisfied,Stayed,Yes,1,18,51-60,5274,4500-5000,Competitor,Attitude of support person
6397,1,Q3,2,Very Unsatisfied,Joined,No,0,5,61-70,3062,5000-5500,Other,Attitude of support person
6398,1,Q3,4,Neutral,Joined,Yes,1,11,71-80,3578,5500-6000,Other,Moved
6399,1,Q3,1,Satisfied,Joined,Yes,0,57,81-90,2806,6000-6500,Price,Moved
6400,1,Q3,2,Satisfied,Stayed,No,0,91,91-100,2838,6500-7000,Competitor,Price too high
6401,1,Q3,4,Unsatisfied,Joined,Yes,1,29,1-10,3383,2000-2500,Price,Competitor offered higher download speeds
6402,1,Q3,3,Very Unsatisfied,Joined,Yes,1,85,11-20,5152,2500-3000,Dissatisfaction,Don't know
6403,1,Q3,4,Satisfied,Joined,No,0,79,21-30,5840,3000-3500,Other,Attitude of support person
6404,1,Q3,3,Very Unsatisfied,Joined,Yes,0,84,31-40,3991,3500-4000,Attitude,Don't know
6405,1,Q3,1,Very Satisfied,Joined,Yes,1,93,41-50,5667,4000-4500,Competitor,Competitor made better offer
6406,1,Q3,5,Neutral,Churned,No,0,44,51-60,5631,4500-5000,Competitor,Don't know
6407,1,Q3,4,Very Unsatisfied,Stayed,No,1,89,61-70,2375,5000-5500,Competitor,Competitor had better devices
6408,1,Q3,4,Neutral,Stayed,Yes,0,41,71-80,5228,5500-6000,Other,Don't know
6409,1,Q3,3,Satisfied,Churned,Yes,1,23,81-90,3815,6000-6500,Attitude,Don't know
6410,1,Q3,1,Very Satisfied,Churned,No,1,51,91-100,3522,6500-7000,Price,Moved
6411,1,Q3,1,Very Unsatisfied,Joined,No,1,100,1-10,6462,2000-2500,Dissatisfaction,Price too high
6412,1,Q3,4,Very Satisfied,Churned,Yes,0,2,11-20,3712,2500-3000,Other,Price too high
6413,1,Q3,1,Very Satisfied,Joined,Yes,1,25,21-30,3775,3000-3500,Competitor,Competitor offered more data
6414,1,Q3,4,Very Satisfied,Churned,No,1,22,31-40,3491,3500-4000,Competitor,Service dissatisfaction
6415,1,Q3,2,Unsatisfied,Churned,No,0,51,41-50,5672,4000-4500,Attitude,Competitor offered more data
6416,1,Q3,2,Satisfied,Joined,Yes,0,96,51-60,3486,4500-5000,Price,Price too high
6417,1,Q3,4,Neutral,Joined,Yes,1,27,61-70,4506,5000-5500,Price,Attitude of support person
6418,1,Q3,3,Very Unsatisfied,Joined,No,1,26,71-80,4652,5500-6000,Price,Don't know
6419,1,Q3,4,Unsatisfied,Stayed,Yes,0,63,81-90,2282,6000-6500,Price,Moved
6420,1,Q3,3,Very Unsatisfied,Joined,Yes,1,92,91-100,6835,6500-7000,Price,Price too high
6421,1,Q3,1,Unsatisfied,Stayed,Yes,1,52,1-10,3944,2000-2500,Competitor,Don't know
6422,1,Q3,4,Neutral,Churned,Yes,0,51,11-20,4277,2500-3000,Competitor,Attitude of support person
6423,1,Q3,1,Unsatisfied,Joined,Yes,1,29,21-30,3908,3000-3500,Other,Attitude of support person
6424,1,Q3,3,Unsatisfied,Churned,No,1,3,31-40,5192,3500-4000,Dissatisfaction,Competitor made better offer
6425,1,Q3,4,Unsatisfied,Stayed,Yes,0,96,41-50,5311,4000-4500,Attitude,Competitor made better offer
6426,1,Q3,5,Neutral,Stayed,No,0,33,51-60,6331,4500-5000,Competitor,Competitor had better devices
6427,1,Q3,2,Very Unsatisfied,Churned,No,0,2,61-70,5463,5000-5500,Competitor,Attitude of support person
6428,1,Q3,5,Very Unsatisfied,Stayed,Yes,0,25,71-80,6543,5500-6000,Dissatisfaction,Moved
6429,1,Q3,4,Satisfied,Stayed,No,0,21,81-90,5093,6000-6500,Competitor,Moved
6430,1,Q3,2,Neutral,Stayed,No,0,47,91-100,2652,6500-7000,Competitor,Don't know
6431,1,Q3,1,Very Satisfied,Churned,Yes,0,87,1-10,3281,2000-2500,Competitor,Competitor offered higher download speeds
6432,1,Q3,5,Neutral,Stayed,Yes,1,52,11-20,4437,2500-3000,Dissatisfaction,Attitude of support person
6433,1,Q3,5,Very Satisfied,Joined,Yes,0,80,21-30,3125,3000-3500,Competitor,Product dissatisfaction
6434,1,Q3,5,Unsatisfied,Stayed,No,0,48,31-40,4248,3500-4000,Competitor,Product dissatisfaction
6435,1,Q3,1,Very Unsatisfied,Churned,No,1,6,41-50,3052,4000-4500,Other,Moved
6436,1,Q3,3,Unsatisfied,Joined,Yes,0,2,51-60,4306,4500-5000,Competitor,Competitor offered higher download speeds
6437,1,Q3,5,Very Satisfied,Churned,Yes,1,38,61-70,4965,5000-5500,Attitude,Competitor made better offer
6438,1,Q3,5,Satisfied,Stayed,No,0,59,71-80,6628,5500-6000,Other,Competitor made better offer
6439,1,Q3,4,Very Satisfied,Churned,Yes,1,18,81-90,2132,6000-6500,Price,Service dissatisfaction
6440,1,Q3,2,Very Unsatisfied,Stayed,Yes,1,86,91-100,5264,6500-7000,Price,Competitor made better offer
6441,1,Q3,5,Very Satisfied,Joined,Yes,1,93,1-10,3507,2000-2500,Competitor,Moved
6442,1,Q3,4,Neutral,Stayed,Yes,0,58,11-20,6220,2500-3000,Price,Moved
6443,1,Q3,5,Satisfied,Stayed,No,1,53,21-30,3569,3000-3500,Other,Price too high
6444,1,Q3,4,Very Satisfied,Joined,Yes,0,100,31-40,4713,3500-4000,Other,Service dissatisfaction
6445,1,Q3,4,Unsatisfied,Stayed,No,0,80,41-50,4785,4000-4500,Competitor,Attitude of support person
6446,1,Q3,4,Satisfied,Stayed,Yes,0,13,51-60,6564,4500-5000,Other,Price too high
6447,1,Q3,2,Neutral,Churned,No,1,93,61-70,2398,5000-5500,Attitude,Competitor offered higher download speeds
6448,1,Q3,2,Very Satisfied,Stayed,No,1,57,71-80,5537,5500-6000,Competitor,Competitor offered higher download speeds
6449,1,Q3,1,Very Unsatisfied,Stayed,Yes,0,38,81-90,3916,6000-6500,Attitude,Attitude of support person
6450,1,Q3,5,Satisfied,Stayed,No,1,49,91-100,5708,6500-7000,Price,Competitor offered more data
6451,1,Q3,3,Very Unsatisfied,Churned,Yes,1,42,1-10,4908,2000-2500,Attitude,Product dissatisfaction
6452,1,Q3,3,Very Satisfied,Churned,Yes,0,48,11-20,6441,2500-3000,Price,Competitor offered more data
